id,name,meta_description,headline_description,tags,short_description
ddfec888-4c51-42d6-8fb0-c75d0e10ebc9,Lemon Life,"Shop Lemon Life Oversized Unisex Tee by Juiceberry. 100% cotton, 220 GSM breathable fabric with fun lemon print. Perfect for summer comfort and effortless casual style.","A bright and refreshing oversized unisex tee that brings zest to your wardrobe. Crafted from 100% soft cotton and designed for comfort, fun, and effortless summer style.",,unisex oversized tshirt graphic tee lemon print cotton 220gsm summer streetwear juiceberry comfy casual fun quirky
53491930-5ecc-4e79-a4dc-78195b7f9cfb,MUSIC CD DECOR SET - ALTERNATIVE,"A curated set of 12 alternative music album decor CDs featuring Arctic Monkeys, Tame Impala, Lana Del Rey, The Weeknd & more. Non-playable, aesthetic room wall decor.",12 iconic albums turned into the perfect alternative aesthetic wall decor set.,Aesthetic,music cd decor set alternative albums wall art aesthetic indie pop rock retro room decor cds nonplayable album covers set
fcd33d03-6944-4513-b851-73e656c3946a,PRESSING HOOP - (SILVER UNPIERCED),"Buy Pressing Hoop (11mm - Silver Unpierced) by GRYTT. A polished, waterproof non-pierced hoop crafted from recycled 316L stainless steel with rhodium vermeil. Shop for comfortable, anti-tarnish everyday hoop earrings.","A polished 11mm pressing hoop in silver—an easy, no-pierce solution with a refined finish and all-day comfort.",Jewellery|Aesthetic,pressing hoop silver unpierced hoop rhodium stainless-steel
7b21e9bd-7b46-4c23-bada-205ba050016d,VINYL RECORDS - CIGARETTES AFTER SEX,"Aesthetic vinyl wall-decor set inspired by Cigarettes After Sex. Freshly pressed non-playable vinyl records perfect for dreamy, softcore, ambient room décor.","Soft, dreamy, cinematic—CAS vinyl decor for the perfect mood.",Aesthetic,vinyl records cigarettes after sex decor cry cas x's album art wall aesthetic sadcore dream pop room decor nonplayable
b31c581b-b5ad-4aad-8f8c-2354d8fa6b0a,Angel Jacquard Sweater,"Shop the Angel Jacquard Sweater - a premium fuzzy knit with oversized jacquard angel wing graphics, relaxed fit, and ribbed structure. A modern streetwear essential available for pre-order.","A soft, fuzzy knit sweater with a bold jacquard-woven angel wing graphic in a relaxed streetwear silhouette.",Made in India|240 GSM|Oversized fit,sweater jacquard angelwing knit fuzzy blue streetwear oversized softwinter premium
2e333fb6-8bdc-4539-8fa5-9123c97f1965,Matcha Cooler,"Shop Matcha Cooler Body Butter — a cooling, hydrating blend of shea & mango butter, matcha, peppermint and tea tree for soothing dry or irritated skin. 50ml jar.","A refreshing, shea & mango butter body butter infused with matcha, peppermint and tea tree — cooling, soothing and hydrating for dry or irritated skin.",,matcha bodybutter cooling soothing peppermint tea-tree jojoba shea
72f0e37f-9ab6-4d0c-829f-0b08e4c1dfd9,ROUND STUD - (MAGNETIC NON-PIERCED),Buy Round Stud (Magnetic Non-Pierced) by GRYTT. A sleek 5mm CZ magnetic stud crafted from recycled 316L stainless steel with rhodium vermeil — perfect for non-pierced ears and daily wear.,"The Round Stud (Magnetic Non-Pierced) — a chic 5mm CZ stud with a magnetic backing. Stylish, comfortable, and hypoallergenic, it gives the look of a pierced stud without the commitment.",Jewellery|Aesthetic,magnetic non-pierced stud cz 5mm silver vermeil hypoallergenic
6ea2d733-e762-4631-92c0-4260f4652f25,FIGARO BRACELET (GOLD),"Buy Figaro Bracelet (Gold) by GRYTT. A timeless Italian-style bracelet crafted from 316L stainless steel with 18K gold vermeil. Waterproof, anti-tarnish, and made for everyday confidence.","The Figaro Bracelet (Gold) blends timeless Italian craftsmanship with modern durability. Crafted from 316L recycled stainless steel and plated with 18K gold vermeil using PVD technology, this bracelet offers a luxurious shine and bold presence. Adjustable between 19–21 cm, it’s waterproof, anti-tarnish, and perfect for everyday confidence.",Jewellery|Aesthetic,figaro bracelet gold 4mm adjustable 19cm 21cm vermeil waterproof anti tarnish
b649be4c-03c6-4b36-b6ec-1b151b8dab3b,TENNIS CHAIN (20 INCH),"Buy Tennis Chain (20 Inch) by GRYTT. A sparkling 20-inch tennis chain crafted from recycled stainless steel with rhodium vermeil - waterproof, anti-tarnish, and perfect for statement or layered looks. Shop now.","The 20-inch Tennis Chain is a sparkling statement piece featuring a continuous row of stones set on recycled 316L stainless steel with rhodium vermeil — elegant, waterproof, and built to shine.",Jewellery|Aesthetic,tennischain necklace sparkling rhodium 20inch
fd5aec38-1e70-4176-8c4f-3bc437f492aa,Aero Leggings Alfa Beige,"Shop Aero Leggings in Alfa Beige by YamaYoga. Made with Aeroyama micromodal for unmatched softness, breathability, and stretch. Perfect for yoga, workouts, and everyday wear.","The ultimate buttery-soft leggings made with sustainable Aeroyama micromodal. Breathable, high-waisted, and designed for all-day comfort—from yoga sessions to city strolls.",,yoga leggings aeroyama micromodal activewear women beige stretch breathable highwaist comfort sustainable
53dbf614-16d5-428f-a3ce-b2ec88c77706,NO PIERCING EARRING COMBO,"Buy the No Piercing Earring Combo by GRYTT. A versatile trio featuring a 5mm magnetic stud and two 10mm pressing hoops in 316L stainless steel with rhodium vermeil and Grade 5A CZ - waterproof, hypoallergenic, and perfect for everyday or evening looks.","The Statement Trio from GRYTT combines a sleek 5mm magnetic stud with two 10mm pressing hoops - all crafted from 316L recycled stainless steel with rhodium vermeil and finished with Grade 5A CZ. No piercings required; just instant, comfortable style.",Jewellery|Aesthetic,no-piercing magnetic studs hoops cz stainless-steel waterproof hypoallergenic stylish
dc45ded3-062c-42f9-84d7-0b9d0494647f,PEARL HALF & HALF BRACELET (GOLD),"Buy Pearl Half & Half Bracelet (Gold) by GRYTT. A 21 cm hybrid bracelet combining Cuban links and pearls, crafted from 316L stainless steel with 18K gold vermeil. Waterproof, anti-tarnish, and perfect for everyday or special occasions.","The Pearl Half & Half Bracelet (Gold) merges edgy Cuban links with the timeless elegance of pearls. Crafted from 316L recycled stainless steel with 18K gold vermeil, this 21 cm bracelet is waterproof, anti-tarnish and built for everyday style and special occasions.",Jewellery|Aesthetic,pearl half-cuban gold bracelet 21cm stainless waterproof engravable
4881abbb-5d70-467a-b74e-9c19c464a198,ROUND GOLD STUD - (MAGNETIC NON-PIERCED),"Buy Round Gold Stud by GRYTT. A 5mm magnetic non-pierced gold vermeil stud with Grade 5A CZ set on recycled 316L stainless steel - waterproof, hypoallergenic, and perfect for everyday wear.","A 5mm magnetic, non-pierced round stud set with a Grade 5A CZ stone — a chic, easy-to-wear gold vermeil piece built for everyday style and comfort.",Jewellery|Aesthetic,round gold stud magnetic nonpierced 5mm cz goldvermeil 316l waterproof hypoallergenic
50c8eb5b-ff25-4067-8239-8d401f9f0832,VINYL RECORDS - INDIE ROCK,"Repurposed indie rock vinyl records for wall decor. Includes The Bends, OK Computer, and The New Abnormal. Perfect for vintage, indie, and aesthetic room designs.",Iconic indie rock albums turned into aesthetic wall art.,Aesthetic,vinyl records indie rock decor radiohead the bends ok computer the strokes new abnormal wall art vintage repurposed nonplayable aesthetic room decor
f86d4752-6bad-4bcd-bbbc-7f983c1c3422,Soulshoe is Red,"Shop Soulshoe is Red - the perfect flat-sole deadlift shoe for serious lifters. Delivers stability, grip, and balance with a bold all-red design. Ideal for squats, bench, and deadlifts.","Flat-sole deadlift shoe engineered for stability, power, and control - designed for serious lifters who demand performance and bold style.",,flat-sole deadlift shoe powerlifting bodybuilding gym footwear stability grip red design
51a59489-23f4-43b2-ba59-393b313ed6d1,BYZANTINE BRACELET (SILVER),"Buy Byzantine Bracelet (Silver) by GRYTT. A 6MM interwoven stainless steel bracelet plated with 18K rhodium. Waterproof, durable, adjustable and built for everyday style.","The Byzantine Bracelet (Silver) showcases an intricate interwoven design that merges traditional craftsmanship with modern durability. Crafted from 316L recycled stainless steel and finished with 18K rhodium using PVD technology, this 6MM bracelet (18cm, adjustable to 21cm) is waterproof, anti-tarnish and built to last—an elegant statement for everyday wear.",Jewellery|Aesthetic,byzantine bracelet silver stainlesssteel rhodium 6mm waterproof adjustable
c2129a41-75f1-422a-b962-c94ebd39bad8,FLASH PENDANT WITH CHAIN (SILVER),"Buy Flash Pendant with Chain by GRYTT. A bold 24-inch pendant chain crafted from recycled 316L stainless steel with rhodium vermeil - waterproof, anti-tarnish and perfect for everyday statement wear.","Flash Pendant with Chain (Silver) - a bold 24-inch pendant chain in recycled 316L stainless steel with rhodium vermeil, designed to be waterproof, anti-tarnish and perfect for everyday statement wear.",Jewellery|Aesthetic,flash pendant chain silver 24inch vermeil waterproof
524632b7-60eb-4211-91cb-2c1551f47f44,VINYL RECORDS - LANA DEL REY,"Repurposed Lana Del Rey vinyl records for wall decor. Includes Ultraviolence, Born to Die, Honeymoon, Norman F****** Rockwell & Lust for Life. Non-playable aesthetic vinyls.","Lana’s dreamy classics reimagined as soft, vintage wall decor vinyls.",Aesthetic,vinyl records lana del rey wall decor ultraviolence born to die honeymoon nfr lust for life repurposed nonplayable aesthetic room decor
5ed7f879-6836-4968-8f91-918971297372,WHEAT CHAIN (SILVER),"Buy Wheat Chain by GRYTT. A 22-inch, 4MM woven wheat necklace in recycled stainless steel with rhodium vermeil - waterproof, anti-tarnish, and perfect for everyday elegance or special occasions. Shop now.","The Wheat Chain (22 inch, 4MM) features an intricate wheat weave crafted from recycled 316L stainless steel with rhodium vermeil - durable, waterproof, and designed to elevate both casual and formal looks.",Jewellery|Aesthetic,wheatchain silver 22inch 4mm rhodium vermeil stainless
caf7c141-8e41-4776-88c6-859903e1896f,Lana Vegan Leather Sling Bag,"Shop the Lana Sling Bag in Black with Gold Zari Embroidery. Crafted from Banana Leather with an adjustable strap - compact, elegant and eco-conscious for everyday use.","A study in understated luxury - the Lana Sling pairs black Banana Leather with delicate gold zari embroidery, offering a compact, adjustable, and sustainably made companion for day-to-night outings.",,"Navy blue and black Aranyani Sustainable luxury Eco-conscious daily tote Apple leather outer plant-based Recycled-material zippers Vegan, eco-friendly fashion"
4f11452a-3f92-4051-ae34-fac4e82a6e7b,VINYL RECORDS - THE SMITHS,"Shop The Smiths vinyl record wall decor featuring The Queen is Dead, Hatful of Hollow, and Meat is Murder. Perfect for vintage, retro, and indie-style room aesthetics.",Bring timeless indie rock nostalgia to your walls.,Aesthetic,the smiths vinyl record wall decor vintage records posters indie rock aesthetic
7ed69b0e-eb70-4ea0-b667-6b7bb8df6fe5,SQUARE STUD - (MAGNETIC NON-PIERCED),"Buy Square Stud by GRYTT. A 5mm magnetic non-pierced square stud with Grade 5A CZ set on recycled 316L stainless steel with rhodium vermeil — waterproof, hypoallergenic, and perfect for everyday style.","A 5mm magnetic, non-pierced square stud set with a Grade 5A CZ stone — a sleek, comfortable alternative to pierced earrings designed for everyday wear.",Jewellery|Aesthetic,square stud magnetic non-pierced 5mm cz rhodium vermeil 316l hypoallergenic
9819a8ec-6273-4692-97a5-ad89a7e14295,VINYL RECORDS - THE WEEKND,"Repurposed The Weeknd vinyl records featuring Starboy, After Hours & Beauty Behind The Madness. Non-playable vintage decor vinyls with free posters included.",Repurposed 12-inch Weeknd vinyls turned into premium wall decor.,Aesthetic,vinyl records the weeknd wall decor starboy after hours beauty behind the madness vintage record aesthetic room decor repurposed nonplayable
07956d30-7641-45d6-a30a-d1da3acc24fb,CIPHER PENDANT WITH CHAIN (GOLD),"Buy the Cipher Pendant With Chain (Gold) by GRYTT. A sleek geometric pendant finished in 18K gold vermeil, crafted from recycled 316L stainless steel. Waterproof, durable, and perfect for everyday style.","The Cipher Pendant by GRYTT embodies precision and purpose. Crafted from recycled 316L stainless steel with a rich 18K gold vermeil finish, its clean geometric lines deliver a refined, modern statement built to withstand daily wear.",Jewellery|Aesthetic,cipher pendant gold mens jewelry necklace stainless steel waterproof geometric minimalist statement
083d07f5-55f8-4c6a-a0fd-72283fb0049a,VINYL RECORD - ROCKSTAR (THE FILM),"Repurposed Rockstar film vinyl records in black and beige variants. Non-playable decor vinyls in excellent condition, perfect for Bollywood and music lovers.",Iconic Rockstar film vinyl discs repurposed into stunning wall decor.,Aesthetic,vinyl record rockstar film bollywood rockstar decor wall vinyl aesthetic repurposed nonplayable record
63abda0f-77f0-4d29-9342-ba50c34a83b7,VINYL RECORDS - LINKIN PARK,"Repurposed Linkin Park vinyl records featuring Meteora, Hybrid Theory, One More Light & more. Non-playable vintage vinyl decor for rock and alt music lovers.",Legendary Linkin Park albums repurposed into powerful wall decor.,Aesthetic,vinyl records linkin park wall decor meteora hybrid theory one more light minutes to midnight from zero repurposed nonplayable rock decor
